Precursor Neutral Formula,Area,Product Mz,Replicate
C16H29Cl5,156719984,435.034873,pork-2_RC1_01_3319
C16H29Cl5,142329552,435.034873,pork-3_RC2_01_3320
C16H28Cl6,145111760,466.998734,Blank_procedure_RB7_01_3317
C16H28Cl6,1459460096,466.998734,Cal_A_1_RA3_01_3342
C16H28Cl6,4958123008,466.998734,Cal_A_2_RA4_01_3343
C16H28Cl6,8417063424,466.998734,Cal_A_3_RA5_01_3344
C16H28Cl6,1240646016,466.998734,Cal_B_1_RA6_01_3345
C16H28Cl6,3003562496,466.998734,Cal_B_2_RA7_01_3346
C16H28Cl6,4391755264,466.998734,Cal_B_3_RA8_01_3347
C16H28Cl6,453576064,466.998734,Cal_C_1_RB1_01_3348
C16H28Cl6,821737728,466.998734,Cal_C_2_RB2_01_3349
C16H28Cl6,902337472,466.998734,Cal_C_3_RB3_01_3350
C16H28Cl6,315420096,466.998734,Lard-B_RC3_01_3321
C16H28Cl6,825940288,466.998734,Lard-D_RC4_01_3322
C16H28Cl6,275976192,466.998734,pork-1_RB8_01_3318
C16H28Cl6,364570080,466.998734,pork-2_RC1_01_3319
C16H28Cl6,300640544,466.998734,pork-3_RC2_01_3320
C16H28Cl6,139380912,468.99587,Blank_procedure_RB7_01_3317
C16H28Cl6,1383798400,468.99587,Cal_A_1_RA3_01_3342
C16H28Cl6,4763633152,468.99587,Cal_A_2_RA4_01_3343
C16H28Cl6,8089033216,468.99587,Cal_A_3_RA5_01_3344
C16H28Cl6,1184544896,468.99587,Cal_B_1_RA6_01_3345
C16H28Cl6,2891051008,468.99587,Cal_B_2_RA7_01_3346
C16H28Cl6,4231156736,468.99587,Cal_B_3_RA8_01_3347
C16H28Cl6,428762720,468.99587,Cal_C_1_RB1_01_3348
C16H28Cl6,783675136,468.99587,Cal_C_2_RB2_01_3349
C16H28Cl6,857581888,468.99587,Cal_C_3_RB3_01_3350
C16H28Cl6,302681248,468.99587,Lard-B_RC3_01_3321
C16H28Cl6,789221184,468.99587,Lard-D_RC4_01_3322
C16H28Cl6,265598064,468.99587,pork-1_RB8_01_3318
C16H28Cl6,351321536,468.99587,pork-2_RC1_01_3319
C16H28Cl6,289277760,468.99587,pork-3_RC2_01_3320
C16H28Cl6,71813208,470.993038,Blank_procedure_RB7_01_3317
C16H28Cl6,720292672,470.993038,Cal_A_1_RA3_01_3342
C16H28Cl6,2489759488,470.993038,Cal_A_2_RA4_01_3343
C16H28Cl6,4241351680,470.993038,Cal_A_3_RA5_01_3344
C16H28Cl6,615155776,470.993038,Cal_B_1_RA6_01_3345
C16H28Cl6,1482151808,470.993038,Cal_B_2_RA7_01_3346
C16H28Cl6,2171281920,470.993038,Cal_B_3_RA8_01_3347
C16H28Cl6,219582528,470.993038,Cal_C_1_RB1_01_3348
C16H28Cl6,389436224,470.993038,Cal_C_2_RB2_01_3349
C16H28Cl6,417752768,470.993038,Cal_C_3_RB3_01_3350
C16H28Cl6,155195392,470.993038,Lard-B_RC3_01_3321
C16H28Cl6,403656640,470.993038,Lard-D_RC4_01_3322
C16H28Cl6,136904064,470.993038,pork-1_RB8_01_3318
C16H28Cl6,182417664,470.993038,pork-2_RC1_01_3319
C16H28Cl6,149288832,470.993038,pork-3_RC2_01_3320
C16H27Cl7,195796576,500.959753,Blank_procedure_RB7_01_3317
C16H27Cl7,1195129088,500.959753,Cal_A_1_RA3_01_3342
C16H27Cl7,4396395520,500.959753,Cal_A_2_RA4_01_3343
C16H27Cl7,8031470592,500.959753,Cal_A_3_RA5_01_3344
C16H27Cl7,1980144896,500.959753,Cal_B_1_RA6_01_3345
C16H27Cl7,5547771904,500.959753,Cal_B_2_RA7_01_3346
C16H27Cl7,8056441856,500.959753,Cal_B_3_RA8_01_3347
C16H27Cl7,1332438912,500.959753,Cal_C_1_RB1_01_3348
C16H27Cl7,2769293568,500.959753,Cal_C_2_RB2_01_3349
C16H27Cl7,3474122752,500.959753,Cal_C_3_RB3_01_3350
C16H27Cl7,427015520,500.959753,Lard-B_RC3_01_3321
C16H27Cl7,1175581952,500.959753,Lard-D_RC4_01_3322
C16H27Cl7,328053600,500.959753,pork-1_RB8_01_3318
C16H27Cl7,408072032,500.959753,pork-2_RC1_01_3319
C16H27Cl7,353867584,500.959753,pork-3_RC2_01_3320
C16H27Cl7,219536784,502.956876,Blank_procedure_RB7_01_3317
C16H27Cl7,1349624064,502.956876,Cal_A_1_RA3_01_3342
C16H27Cl7,4931342848,502.956876,Cal_A_2_RA4_01_3343
C16H27Cl7,8951834624,502.956876,Cal_A_3_RA5_01_3344
C16H27Cl7,2242768384,502.956876,Cal_B_1_RA6_01_3345
C16H27Cl7,6222465536,502.956876,Cal_B_2_RA7_01_3346
C16H27Cl7,8977730560,502.956876,Cal_B_3_RA8_01_3347
C16H27Cl7,1477907456,502.956876,Cal_C_1_RB1_01_3348
C16H27Cl7,3076728064,502.956876,Cal_C_2_RB2_01_3349
C16H27Cl7,3844620800,502.956876,Cal_C_3_RB3_01_3350
C16H27Cl7,475417184,502.956876,Lard-B_RC3_01_3321
C16H27Cl7,1318175232,502.956876,Lard-D_RC4_01_3322
C16H27Cl7,367766304,502.956876,pork-1_RB8_01_3318
C16H27Cl7,460415680,502.956876,pork-2_RC1_01_3319
C16H27Cl7,399351680,502.956876,pork-3_RC2_01_3320
C16H27Cl7,137752880,504.954021,Blank_procedure_RB7_01_3317
C16H27Cl7,847859456,504.954021,Cal_A_1_RA3_01_3342
C16H27Cl7,3127451904,504.954021,Cal_A_2_RA4_01_3343
C16H27Cl7,5677546496,504.954021,Cal_A_3_RA5_01_3344
C16H27Cl7,1418336768,504.954021,Cal_B_1_RA6_01_3345
C16H27Cl7,3946810112,504.954021,Cal_B_2_RA7_01_3346
C16H27Cl7,5705820672,504.954021,Cal_B_3_RA8_01_3347
C16H27Cl7,921924416,504.954021,Cal_C_1_RB1_01_3348
C16H27Cl7,1932820096,504.954021,Cal_C_2_RB2_01_3349
C16H27Cl7,2413134848,504.954021,Cal_C_3_RB3_01_3350
C16H27Cl7,297902144,504.954021,Lard-B_RC3_01_3321
C16H27Cl7,822437632,504.954021,Lard-D_RC4_01_3322
C16H27Cl7,231053568,504.954021,pork-1_RB8_01_3318
C16H27Cl7,290395072,504.954021,pork-2_RC1_01_3319
C16H27Cl7,251738624,504.954021,pork-3_RC2_01_3320
C16H26Cl8,187083776,534.920775,Blank_procedure_RB7_01_3317
C16H26Cl8,483007808,534.920775,Cal_A_1_RA3_01_3342
C16H26Cl8,1835716736,534.920775,Cal_A_2_RA4_01_3343
C16H26Cl8,3518151168,534.920775,Cal_A_3_RA5_01_3344
C16H26Cl8,1480557440,534.920775,Cal_B_1_RA6_01_3345
C16H26Cl8,4608757760,534.920775,Cal_B_2_RA7_01_3346
C16H26Cl8,6904391680,534.920775,Cal_B_3_RA8_01_3347
C16H26Cl8,1676516992,534.920775,Cal_C_1_RB1_01_3348
C16H26Cl8,4042414080,534.920775,Cal_C_2_RB2_01_3349
C16H26Cl8,5427531264,534.920775,Cal_C_3_RB3_01_3350
C16H26Cl8,286629696,534.920775,Lard-B_RC3_01_3321
C16H26Cl8,887710784,534.920775,Lard-D_RC4_01_3322
C16H26Cl8,251017984,534.920775,pork-1_RB8_01_3318
C16H26Cl8,256216304,534.920775,pork-2_RC1_01_3319
C16H26Cl8,252378640,534.920775,pork-3_RC2_01_3320
C16H26Cl8,242259472,536.917887,Blank_procedure_RB7_01_3317
C16H26Cl8,612550016,536.917887,Cal_A_1_RA3_01_3342
C16H26Cl8,2333887744,536.917887,Cal_A_2_RA4_01_3343
C16H26Cl8,4456540160,536.917887,Cal_A_3_RA5_01_3344
C16H26Cl8,1899067392,536.917887,Cal_B_1_RA6_01_3345
C16H26Cl8,5848226816,536.917887,Cal_B_2_RA7_01_3346
C16H26Cl8,8762425344,536.917887,Cal_B_3_RA8_01_3347
C16H26Cl8,2173115904,536.917887,Cal_C_1_RB1_01_3348
C16H26Cl8,5157884928,536.917887,Cal_C_2_RB2_01_3349
C16H26Cl8,6919726080,536.917887,Cal_C_3_RB3_01_3350
C16H26Cl8,367710048,536.917887,Lard-B_RC3_01_3321
C16H26Cl8,1134034688,536.917887,Lard-D_RC4_01_3322
C16H26Cl8,322107104,536.917887,pork-1_RB8_01_3318
C16H26Cl8,329120928,536.917887,pork-2_RC1_01_3319
C16H26Cl8,325997856,536.917887,pork-3_RC2_01_3320
C16H26Cl8,180123104,538.915017,Blank_procedure_RB7_01_3317
C16H26Cl8,449547424,538.915017,Cal_A_1_RA3_01_3342
C16H26Cl8,1710416128,538.915017,Cal_A_2_RA4_01_3343
C16H26Cl8,3267721984,538.915017,Cal_A_3_RA5_01_3344
C16H26Cl8,1402848512,538.915017,Cal_B_1_RA6_01_3345
C16H26Cl8,4315166720,538.915017,Cal_B_2_RA7_01_3346
C16H26Cl8,6489927680,538.915017,Cal_B_3_RA8_01_3347
C16H26Cl8,1596709760,538.915017,Cal_C_1_RB1_01_3348
C16H26Cl8,3837998336,538.915017,Cal_C_2_RB2_01_3349
C16H26Cl8,5187786752,538.915017,Cal_C_3_RB3_01_3350
C16H26Cl8,277671872,538.915017,Lard-B_RC3_01_3321
C16H26Cl8,831445312,538.915017,Lard-D_RC4_01_3322
C16H26Cl8,237581296,538.915017,pork-1_RB8_01_3318
C16H26Cl8,246630912,538.915017,pork-2_RC1_01_3319
C16H26Cl8,244367248,538.915017,pork-3_RC2_01_3320
C16H25Cl9,118608520,568.881797,Blank_procedure_RB7_01_3317
C16H25Cl9,94511248,568.881797,Cal_A_1_RA3_01_3342
C16H25Cl9,338974880,568.881797,Cal_A_2_RA4_01_3343
C16H25Cl9,659603072,568.881797,Cal_A_3_RA5_01_3344
C16H25Cl9,545485312,568.881797,Cal_B_1_RA6_01_3345
C16H25Cl9,1659971968,568.881797,Cal_B_2_RA7_01_3346
C16H25Cl9,2628360704,568.881797,Cal_B_3_RA8_01_3347
C16H25Cl9,961717888,568.881797,Cal_C_1_RB1_01_3348
C16H25Cl9,2525223680,568.881797,Cal_C_2_RB2_01_3349
C16H25Cl9,3590496512,568.881797,Cal_C_3_RB3_01_3350
C16H25Cl9,188830880,568.881797,Lard-B_RC3_01_3321
C16H25Cl9,369886592,568.881797,Lard-D_RC4_01_3322
C16H25Cl9,128274208,568.881797,pork-1_RB8_01_3318
C16H25Cl9,150113584,568.881797,pork-2_RC1_01_3319
C16H25Cl9,184785568,568.881797,pork-3_RC2_01_3320
C16H25Cl9,171327120,570.878902,Blank_procedure_RB7_01_3317
C16H25Cl9,134293504,570.878902,Cal_A_1_RA3_01_3342
C16H25Cl9,487178304,570.878902,Cal_A_2_RA4_01_3343
C16H25Cl9,955554560,570.878902,Cal_A_3_RA5_01_3344
C16H25Cl9,780962048,570.878902,Cal_B_1_RA6_01_3345
C16H25Cl9,2382836992,570.878902,Cal_B_2_RA7_01_3346
C16H25Cl9,3761156352,570.878902,Cal_B_3_RA8_01_3347
C16H25Cl9,1388857216,570.878902,Cal_C_1_RB1_01_3348
C16H25Cl9,3618932480,570.878902,Cal_C_2_RB2_01_3349
C16H25Cl9,5140499456,570.878902,Cal_C_3_RB3_01_3350
C16H25Cl9,274932256,570.878902,Lard-B_RC3_01_3321
C16H25Cl9,534562720,570.878902,Lard-D_RC4_01_3322
C16H25Cl9,189600144,570.878902,pork-1_RB8_01_3318
C16H25Cl9,216543264,570.878902,pork-2_RC1_01_3319
C16H25Cl9,269781760,570.878902,pork-3_RC2_01_3320
C16H25Cl9,145165936,572.876021,Blank_procedure_RB7_01_3317
C16H25Cl9,111874128,572.876021,Cal_A_1_RA3_01_3342
C16H25Cl9,393557056,572.876021,Cal_A_2_RA4_01_3343
C16H25Cl9,761888704,572.876021,Cal_A_3_RA5_01_3344
C16H25Cl9,647744384,572.876021,Cal_B_1_RA6_01_3345
C16H25Cl9,1954602880,572.876021,Cal_B_2_RA7_01_3346
C16H25Cl9,3085907968,572.876021,Cal_B_3_RA8_01_3347
C16H25Cl9,1159445248,572.876021,Cal_C_1_RB1_01_3348
C16H25Cl9,3006476032,572.876021,Cal_C_2_RB2_01_3349
C16H25Cl9,4227915776,572.876021,Cal_C_3_RB3_01_3350
C16H25Cl9,231822512,572.876021,Lard-B_RC3_01_3321
C16H25Cl9,438942912,572.876021,Lard-D_RC4_01_3322
C16H25Cl9,157504160,572.876021,pork-1_RB8_01_3318
C16H25Cl9,179686832,572.876021,pork-2_RC1_01_3319
C16H25Cl9,227758112,572.876021,pork-3_RC2_01_3320
C16H24Cl10,47542944,602.84282,Blank_procedure_RB7_01_3317
C16H24Cl10,4055970,602.84282,Cal_A_1_RA3_01_3342
C16H24Cl10,28487046,602.84282,Cal_A_2_RA4_01_3343
C16H24Cl10,59257272,602.84282,Cal_A_3_RA5_01_3344
C16H24Cl10,91440280,602.84282,Cal_B_1_RA6_01_3345
C16H24Cl10,276087744,602.84282,Cal_B_2_RA7_01_3346
C16H24Cl10,452943616,602.84282,Cal_B_3_RA8_01_3347
C16H24Cl10,247858016,602.84282,Cal_C_1_RB1_01_3348
C16H24Cl10,671887616,602.84282,Cal_C_2_RB2_01_3349
C16H24Cl10,998723328,602.84282,Cal_C_3_RB3_01_3350
C16H24Cl10,59893412,602.84282,Lard-B_RC3_01_3321
C16H24Cl10,95622640,602.84282,Lard-D_RC4_01_3322
C16H24Cl10,43649224,602.84282,pork-1_RB8_01_3318
C16H24Cl10,39550416,602.84282,pork-2_RC1_01_3319
C16H24Cl10,65346632,602.84282,pork-3_RC2_01_3320
C16H24Cl10,75920464,604.83992,Blank_procedure_RB7_01_3317
C16H24Cl10,10463871,604.83992,Cal_A_1_RA3_01_3342
C16H24Cl10,47733796,604.83992,Cal_A_2_RA4_01_3343
C16H24Cl10,98389120,604.83992,Cal_A_3_RA5_01_3344
C16H24Cl10,147698176,604.83992,Cal_B_1_RA6_01_3345
C16H24Cl10,456539008,604.83992,Cal_B_2_RA7_01_3346
C16H24Cl10,771151232,604.83992,Cal_B_3_RA8_01_3347
C16H24Cl10,393640544,604.83992,Cal_C_1_RB1_01_3348
C16H24Cl10,1109794688,604.83992,Cal_C_2_RB2_01_3349
C16H24Cl10,1688176128,604.83992,Cal_C_3_RB3_01_3350
C16H24Cl10,101323312,604.83992,Lard-B_RC3_01_3321
C16H24Cl10,157277456,604.83992,Lard-D_RC4_01_3322
C16H24Cl10,71450960,604.83992,pork-1_RB8_01_3318
C16H24Cl10,66582828,604.83992,pork-2_RC1_01_3319
C16H24Cl10,108410192,604.83992,pork-3_RC2_01_3320
C16H24Cl10,74463560,606.837029,Blank_procedure_RB7_01_3317
C16H24Cl10,9478957,606.837029,Cal_A_1_RA3_01_3342
C16H24Cl10,44512144,606.837029,Cal_A_2_RA4_01_3343
C16H24Cl10,87171568,606.837029,Cal_A_3_RA5_01_3344
C16H24Cl10,137343152,606.837029,Cal_B_1_RA6_01_3345
C16H24Cl10,411191008,606.837029,Cal_B_2_RA7_01_3346
C16H24Cl10,673938496,606.837029,Cal_B_3_RA8_01_3347
C16H24Cl10,368381728,606.837029,Cal_C_1_RB1_01_3348
C16H24Cl10,1012845184,606.837029,Cal_C_2_RB2_01_3349
C16H24Cl10,1510242432,606.837029,Cal_C_3_RB3_01_3350
C16H24Cl10,93188776,606.837029,Lard-B_RC3_01_3321
C16H24Cl10,145426400,606.837029,Lard-D_RC4_01_3322
C16H24Cl10,66248260,606.837029,pork-1_RB8_01_3318
C16H24Cl10,60965436,606.837029,pork-2_RC1_01_3319
C16H24Cl10,100408512,606.837029,pork-3_RC2_01_3320
C16H24Cl10,46284412,608.834153,Blank_procedure_RB7_01_3317
C16H24Cl10,2642808,608.834153,Cal_A_1_RA3_01_3342
C16H24Cl10,26598386,608.834153,Cal_A_2_RA4_01_3343
C16H24Cl10,56770492,608.834153,Cal_A_3_RA5_01_3344
C16H24Cl10,86760152,608.834153,Cal_B_1_RA6_01_3345
C16H24Cl10,263421856,608.834153,Cal_B_2_RA7_01_3346
C16H24Cl10,439558880,608.834153,Cal_B_3_RA8_01_3347
C16H24Cl10,229635888,608.834153,Cal_C_1_RB1_01_3348
C16H24Cl10,644767424,608.834153,Cal_C_2_RB2_01_3349
C16H24Cl10,974306304,608.834153,Cal_C_3_RB3_01_3350
C16H24Cl10,58717140,608.834153,Lard-B_RC3_01_3321
C16H24Cl10,91851784,608.834153,Lard-D_RC4_01_3322
C16H24Cl10,41712684,608.834153,pork-1_RB8_01_3318
C16H24Cl10,37675712,608.834153,pork-2_RC1_01_3319
C16H24Cl10,64252972,608.834153,pork-3_RC2_01_3320
C16H23Cl11,10966653,636.803845,Blank_procedure_RB7_01_3317
C16H23Cl11,100087,636.803845,Cal_A_1_RA3_01_3342
C16H23Cl11,#N/A,636.803845,Cal_A_2_RA4_01_3343
C16H23Cl11,0,636.803845,Cal_A_3_RA5_01_3344
C16H23Cl11,3774493,636.803845,Cal_B_1_RA6_01_3345
C16H23Cl11,25380190,636.803845,Cal_B_2_RA7_01_3346
C16H23Cl11,46461384,636.803845,Cal_B_3_RA8_01_3347
C16H23Cl11,32148240,636.803845,Cal_C_1_RB1_01_3348
C16H23Cl11,89918224,636.803845,Cal_C_2_RB2_01_3349
C16H23Cl11,142546240,636.803845,Cal_C_3_RB3_01_3350
C16H23Cl11,13398502,636.803845,Lard-B_RC3_01_3321
C16H23Cl11,19804466,636.803845,Lard-D_RC4_01_3322
C16H23Cl11,6841752,636.803845,pork-1_RB8_01_3318
C16H23Cl11,2284182,636.803845,pork-2_RC1_01_3319
C16H23Cl11,14907445,636.803845,pork-3_RC2_01_3320
C16H23Cl11,23740374,638.800939,Blank_procedure_RB7_01_3317
C16H23Cl11,0,638.800939,Cal_A_1_RA3_01_3342
C16H23Cl11,#N/A,638.800939,Cal_A_2_RA4_01_3343
C16H23Cl11,563071,638.800939,Cal_A_3_RA5_01_3344
C16H23Cl11,13335568,638.800939,Cal_B_1_RA6_01_3345
C16H23Cl11,46465772,638.800939,Cal_B_2_RA7_01_3346
C16H23Cl11,85698896,638.800939,Cal_B_3_RA8_01_3347
C16H23Cl11,59744472,638.800939,Cal_C_1_RB1_01_3348
C16H23Cl11,163758368,638.800939,Cal_C_2_RB2_01_3349
C16H23Cl11,260761296,638.800939,Cal_C_3_RB3_01_3350
C16H23Cl11,27357466,638.800939,Lard-B_RC3_01_3321
C16H23Cl11,36461880,638.800939,Lard-D_RC4_01_3322
C16H23Cl11,19110662,638.800939,pork-1_RB8_01_3318
C16H23Cl11,13224142,638.800939,pork-2_RC1_01_3319
C16H23Cl11,30720958,638.800939,pork-3_RC2_01_3320
C16H23Cl11,25928144,640.798042,Blank_procedure_RB7_01_3317
C16H23Cl11,0,640.798042,Cal_A_1_RA3_01_3342
C16H23Cl11,#N/A,640.798042,Cal_A_2_RA4_01_3343
C16H23Cl11,925777,640.798042,Cal_A_3_RA5_01_3344
C16H23Cl11,14421740,640.798042,Cal_B_1_RA6_01_3345
C16H23Cl11,50221540,640.798042,Cal_B_2_RA7_01_3346
C16H23Cl11,88714168,640.798042,Cal_B_3_RA8_01_3347
C16H23Cl11,62315044,640.798042,Cal_C_1_RB1_01_3348
C16H23Cl11,168847392,640.798042,Cal_C_2_RB2_01_3349
C16H23Cl11,263800176,640.798042,Cal_C_3_RB3_01_3350
C16H23Cl11,28706178,640.798042,Lard-B_RC3_01_3321
C16H23Cl11,38202712,640.798042,Lard-D_RC4_01_3322
C16H23Cl11,20989492,640.798042,pork-1_RB8_01_3318
C16H23Cl11,14102534,640.798042,pork-2_RC1_01_3319
C16H23Cl11,32921762,640.798042,pork-3_RC2_01_3320
C16H23Cl11,17009496,642.795156,Blank_procedure_RB7_01_3317
C16H23Cl11,0,642.795156,Cal_A_1_RA3_01_3342
C16H23Cl11,#N/A,642.795156,Cal_A_2_RA4_01_3343
C16H23Cl11,172961,642.795156,Cal_A_3_RA5_01_3344
C16H23Cl11,8328651,642.795156,Cal_B_1_RA6_01_3345
C16H23Cl11,33386858,642.795156,Cal_B_2_RA7_01_3346
C16H23Cl11,60184076,642.795156,Cal_B_3_RA8_01_3347
C16H23Cl11,42268748,642.795156,Cal_C_1_RB1_01_3348
C16H23Cl11,115902728,642.795156,Cal_C_2_RB2_01_3349
C16H23Cl11,179342928,642.795156,Cal_C_3_RB3_01_3350
C16H23Cl11,18438468,642.795156,Lard-B_RC3_01_3321
C16H23Cl11,26014948,642.795156,Lard-D_RC4_01_3322
C16H23Cl11,13161524,642.795156,pork-1_RB8_01_3318
C16H23Cl11,7410662,642.795156,pork-2_RC1_01_3319
C16H23Cl11,22647342,642.795156,pork-3_RC2_01_3320
C16H22Cl12,350988,672.76196,Blank_procedure_RB7_01_3317
C16H22Cl12,#N/A,672.76196,Cal_A_1_RA3_01_3342
C16H22Cl12,#N/A,672.76196,Cal_A_2_RA4_01_3343
C16H22Cl12,#N/A,672.76196,Cal_A_3_RA5_01_3344
C16H22Cl12,#N/A,672.76196,Cal_B_1_RA6_01_3345
C16H22Cl12,83648,672.76196,Cal_B_2_RA7_01_3346
C16H22Cl12,580634,672.76196,Cal_B_3_RA8_01_3347
C16H22Cl12,0,672.76196,Cal_C_1_RB1_01_3348
C16H22Cl12,4377931,672.76196,Cal_C_2_RB2_01_3349
C16H22Cl12,17530076,672.76196,Cal_C_3_RB3_01_3350
C16H22Cl12,428829,672.76196,Lard-B_RC3_01_3321
C16H22Cl12,693240,672.76196,Lard-D_RC4_01_3322
C16H22Cl12,0,672.76196,pork-1_RB8_01_3318
C16H22Cl12,#N/A,672.76196,pork-2_RC1_01_3319
C16H22Cl12,187239,672.76196,pork-3_RC2_01_3320
C16H22Cl12,635637,674.759057,Blank_procedure_RB7_01_3317
C16H22Cl12,#N/A,674.759057,Cal_A_1_RA3_01_3342
C16H22Cl12,#N/A,674.759057,Cal_A_2_RA4_01_3343
C16H22Cl12,#N/A,674.759057,Cal_A_3_RA5_01_3344
C16H22Cl12,#N/A,674.759057,Cal_B_1_RA6_01_3345
C16H22Cl12,0,674.759057,Cal_B_2_RA7_01_3346
C16H22Cl12,1328142,674.759057,Cal_B_3_RA8_01_3347
C16H22Cl12,97864,674.759057,Cal_C_1_RB1_01_3348
C16H22Cl12,5911970,674.759057,Cal_C_2_RB2_01_3349
C16H22Cl12,20745518,674.759057,Cal_C_3_RB3_01_3350
C16H22Cl12,499407,674.759057,Lard-B_RC3_01_3321
C16H22Cl12,886204,674.759057,Lard-D_RC4_01_3322
C16H22Cl12,102595,674.759057,pork-1_RB8_01_3318
C16H22Cl12,#N/A,674.759057,pork-2_RC1_01_3319
C16H22Cl12,278655,674.759057,pork-3_RC2_01_3320
C16H22Cl12,611448,676.756163,Blank_procedure_RB7_01_3317
C16H22Cl12,#N/A,676.756163,Cal_A_1_RA3_01_3342
C16H22Cl12,#N/A,676.756163,Cal_A_2_RA4_01_3343
C16H22Cl12,#N/A,676.756163,Cal_A_3_RA5_01_3344
C16H22Cl12,#N/A,676.756163,Cal_B_1_RA6_01_3345
C16H22Cl12,0,676.756163,Cal_B_2_RA7_01_3346
C16H22Cl12,485230,676.756163,Cal_B_3_RA8_01_3347
C16H22Cl12,0,676.756163,Cal_C_1_RB1_01_3348
C16H22Cl12,3413330,676.756163,Cal_C_2_RB2_01_3349
C16H22Cl12,14061368,676.756163,Cal_C_3_RB3_01_3350
C16H22Cl12,279142,676.756163,Lard-B_RC3_01_3321
C16H22Cl12,1088869,676.756163,Lard-D_RC4_01_3322
C16H22Cl12,0,676.756163,pork-1_RB8_01_3318
C16H22Cl12,#N/A,676.756163,pork-2_RC1_01_3319
C16H22Cl12,96552,676.756163,pork-3_RC2_01_3320
C16H21Cl13,#N/A,706.722981,Blank_procedure_RB7_01_3317
C16H21Cl13,#N/A,706.722981,Cal_A_1_RA3_01_3342
C16H21Cl13,#N/A,706.722981,Cal_A_2_RA4_01_3343
C16H21Cl13,#N/A,706.722981,Cal_A_3_RA5_01_3344
C16H21Cl13,#N/A,706.722981,Cal_B_1_RA6_01_3345
C16H21Cl13,#N/A,706.722981,Cal_B_2_RA7_01_3346
C16H21Cl13,#N/A,706.722981,Cal_B_3_RA8_01_3347
C16H21Cl13,#N/A,706.722981,Cal_C_1_RB1_01_3348
C16H21Cl13,#N/A,706.722981,Cal_C_2_RB2_01_3349
C16H21Cl13,#N/A,706.722981,Cal_C_3_RB3_01_3350
C16H21Cl13,#N/A,706.722981,Lard-B_RC3_01_3321
C16H21Cl13,#N/A,706.722981,Lard-D_RC4_01_3322
C16H21Cl13,#N/A,706.722981,pork-1_RB8_01_3318
C16H21Cl13,#N/A,706.722981,pork-2_RC1_01_3319
C16H21Cl13,#N/A,706.722981,pork-3_RC2_01_3320
C16H21Cl13,#N/A,708.720074,Blank_procedure_RB7_01_3317
C16H21Cl13,#N/A,708.720074,Cal_A_1_RA3_01_3342
C16H21Cl13,#N/A,708.720074,Cal_A_2_RA4_01_3343
C16H21Cl13,#N/A,708.720074,Cal_A_3_RA5_01_3344
C16H21Cl13,#N/A,708.720074,Cal_B_1_RA6_01_3345
C16H21Cl13,#N/A,708.720074,Cal_B_2_RA7_01_3346
C16H21Cl13,#N/A,708.720074,Cal_B_3_RA8_01_3347
C16H21Cl13,#N/A,708.720074,Cal_C_1_RB1_01_3348
C16H21Cl13,#N/A,708.720074,Cal_C_2_RB2_01_3349
C16H21Cl13,#N/A,708.720074,Cal_C_3_RB3_01_3350
C16H21Cl13,#N/A,708.720074,Lard-B_RC3_01_3321
C16H21Cl13,#N/A,708.720074,Lard-D_RC4_01_3322
C16H21Cl13,#N/A,708.720074,pork-1_RB8_01_3318
C16H21Cl13,#N/A,708.720074,pork-2_RC1_01_3319
C16H21Cl13,#N/A,708.720074,pork-3_RC2_01_3320
C16H21Cl13,#N/A,710.717175,Blank_procedure_RB7_01_3317
C16H21Cl13,#N/A,710.717175,Cal_A_1_RA3_01_3342
C16H21Cl13,#N/A,710.717175,Cal_A_2_RA4_01_3343
C16H21Cl13,#N/A,710.717175,Cal_A_3_RA5_01_3344
C16H21Cl13,#N/A,710.717175,Cal_B_1_RA6_01_3345
C16H21Cl13,#N/A,710.717175,Cal_B_2_RA7_01_3346
C16H21Cl13,#N/A,710.717175,Cal_B_3_RA8_01_3347
C16H21Cl13,#N/A,710.717175,Cal_C_1_RB1_01_3348
C16H21Cl13,#N/A,710.717175,Cal_C_2_RB2_01_3349
C16H21Cl13,#N/A,710.717175,Cal_C_3_RB3_01_3350
C16H21Cl13,#N/A,710.717175,Lard-B_RC3_01_3321
C16H21Cl13,#N/A,710.717175,Lard-D_RC4_01_3322
C16H21Cl13,#N/A,710.717175,pork-1_RB8_01_3318
C16H21Cl13,#N/A,710.717175,pork-2_RC1_01_3319
C16H21Cl13,#N/A,710.717175,pork-3_RC2_01_3320
C16H21Cl13,#N/A,712.714284,Blank_procedure_RB7_01_3317
C16H21Cl13,#N/A,712.714284,Cal_A_1_RA3_01_3342
C16H21Cl13,#N/A,712.714284,Cal_A_2_RA4_01_3343
C16H21Cl13,#N/A,712.714284,Cal_A_3_RA5_01_3344
C16H21Cl13,#N/A,712.714284,Cal_B_1_RA6_01_3345
C16H21Cl13,#N/A,712.714284,Cal_B_2_RA7_01_3346
C16H21Cl13,#N/A,712.714284,Cal_B_3_RA8_01_3347
C16H21Cl13,#N/A,712.714284,Cal_C_1_RB1_01_3348
C16H21Cl13,#N/A,712.714284,Cal_C_2_RB2_01_3349
C16H21Cl13,#N/A,712.714284,Cal_C_3_RB3_01_3350
C16H21Cl13,#N/A,712.714284,Lard-B_RC3_01_3321
C16H21Cl13,#N/A,712.714284,Lard-D_RC4_01_3322
C16H21Cl13,#N/A,712.714284,pork-1_RB8_01_3318
